"observation_tier"	"template_name"	"observation_summary"	"story_title"	"submission_name"	"submission_description"	"project"	"submission_story"	"submission_story_rank"	"submission_center"	"principal_investigator"	"pmid"	"submission_type"
1	"hipc_inf_gene_32788292_81"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 18-94 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_32788292_81"	"Arunachalam et al. (2020) Systems biological assessment of immunity to mild versus severe COVID-19 infection in humans. Science. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32788292' target='_blank'>32788292</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32788292"	"gene"
1	"hipc_inf_gene_32788292_82"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 18-94 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_32788292_82"	"Arunachalam et al. (2020) Systems biological assessment of immunity to mild versus severe COVID-19 infection in humans. Science. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32788292' target='_blank'>32788292</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32788292"	"gene"
1	"hipc_inf_gene_32788292_83"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 18-94 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_32788292_83"	"Arunachalam et al. (2020) Systems biological assessment of immunity to mild versus severe COVID-19 infection in humans. Science. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32788292' target='_blank'>32788292</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32788292"	"gene"
1	"hipc_inf_gene_32788292_84"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 18-94 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_32788292_84"	"Arunachalam et al. (2020) Systems biological assessment of immunity to mild versus severe COVID-19 infection in humans. Science. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32788292' target='_blank'>32788292</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32788292"	"gene"
1	"hipc_inf_gene_32788292_85"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 23-94 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_32788292_85"	"Arunachalam et al. (2020) Systems biological assessment of immunity to mild versus severe COVID-19 infection in humans. Science. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32788292' target='_blank'>32788292</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32788292"	"gene"
1	"hipc_inf_gene_32788292_86"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 23-94 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_32788292_86"	"Arunachalam et al. (2020) Systems biological assessment of immunity to mild versus severe COVID-19 infection in humans. Science. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32788292' target='_blank'>32788292</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32788292"	"gene"
1	"hipc_inf_gene_32788292_87"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 23-94 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_32788292_87"	"Arunachalam et al. (2020) Systems biological assessment of immunity to mild versus severe COVID-19 infection in humans. Science. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32788292' target='_blank'>32788292</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32788292"	"gene"
1	"hipc_inf_gene_32788292_88"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 23-94 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_32788292_88"	"Arunachalam et al. (2020) Systems biological assessment of immunity to mild versus severe COVID-19 infection in humans. Science. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32788292' target='_blank'>32788292</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32788292"	"gene"
1	"hipc_inf_gene_32788292_89"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 23-94 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_32788292_89"	"Arunachalam et al. (2020) Systems biological assessment of immunity to mild versus severe COVID-19 infection in humans. Science. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32788292' target='_blank'>32788292</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32788292"	"gene"
1	"hipc_inf_gene_32788292_90"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 23-94 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_32788292_90"	"Arunachalam et al. (2020) Systems biological assessment of immunity to mild versus severe COVID-19 infection in humans. Science. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32788292' target='_blank'>32788292</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32788292"	"gene"
1	"hipc_inf_gene_32788292_91"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 23-94 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_32788292_91"	"Arunachalam et al. (2020) Systems biological assessment of immunity to mild versus severe COVID-19 infection in humans. Science. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32788292' target='_blank'>32788292</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32788292"	"gene"
1	"hipc_inf_gene_32788292_92"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 23-94 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_32788292_92"	"Arunachalam et al. (2020) Systems biological assessment of immunity to mild versus severe COVID-19 infection in humans. Science. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32788292' target='_blank'>32788292</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32788292"	"gene"
1	"hipc_inf_gene_33187979_1"	"In <tissue_type_term_id_1> and/or <tissue_type_term_id_2>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 18-89 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33187979_1"	"Mudd et al. (2020) Distinct inflammatory profiles distinguish COVID-19 from influenza with limited contributions from cytokine storm. Sci Adv. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33187979' target='_blank'>33187979</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33187979"	"gene"
1	"hipc_inf_gene_32816392_1"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 52-77 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_32816392_1"	"Alzaid et al. (2020) Monocytopenia, monocyte morphological anomalies and hyperinflammation characterise severe COVID-19 in type 2 diabetes. EMBO Mol Med. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32816392' target='_blank'>32816392</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32816392"	"gene"
1	"hipc_inf_gene_32816392_2"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, with <comparison>, in cohort <cohort> 52-77 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_32816392_2"	"Alzaid et al. (2020) Monocytopenia, monocyte morphological anomalies and hyperinflammation characterise severe COVID-19 in type 2 diabetes. EMBO Mol Med. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32816392' target='_blank'>32816392</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32816392"	"gene"
1	"hipc_inf_gene_32816392_3"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 52-77 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_32816392_3"	"Alzaid et al. (2020) Monocytopenia, monocyte morphological anomalies and hyperinflammation characterise severe COVID-19 in type 2 diabetes. EMBO Mol Med. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32816392' target='_blank'>32816392</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32816392"	"gene"
1	"hipc_inf_gene_32816392_4"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, with <comparison>, in cohort <cohort> 52-77 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_32816392_4"	"Alzaid et al. (2020) Monocytopenia, monocyte morphological anomalies and hyperinflammation characterise severe COVID-19 in type 2 diabetes. EMBO Mol Med. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32816392' target='_blank'>32816392</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32816392"	"gene"
1	"hipc_inf_gene_32816392_5"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 54-77 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_32816392_5"	"Alzaid et al. (2020) Monocytopenia, monocyte morphological anomalies and hyperinflammation characterise severe COVID-19 in type 2 diabetes. EMBO Mol Med. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32816392' target='_blank'>32816392</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32816392"	"gene"
1	"hipc_inf_gene_32816392_6"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 54-77 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_32816392_6"	"Alzaid et al. (2020) Monocytopenia, monocyte morphological anomalies and hyperinflammation characterise severe COVID-19 in type 2 diabetes. EMBO Mol Med. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32816392' target='_blank'>32816392</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32816392"	"gene"
1	"hipc_inf_gene_32816392_7"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 54-77 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_32816392_7"	"Alzaid et al. (2020) Monocytopenia, monocyte morphological anomalies and hyperinflammation characterise severe COVID-19 in type 2 diabetes. EMBO Mol Med. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32816392' target='_blank'>32816392</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32816392"	"gene"
1	"hipc_inf_gene_32816392_8"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 54-77 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_32816392_8"	"Alzaid et al. (2020) Monocytopenia, monocyte morphological anomalies and hyperinflammation characterise severe COVID-19 in type 2 diabetes. EMBO Mol Med. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32816392' target='_blank'>32816392</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32816392"	"gene"
1	"hipc_inf_gene_33625796_1"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_1"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_2"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_2"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_3"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_3"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_4"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_4"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_5"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_5"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_6"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_6"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_7"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_7"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_8"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_8"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_9"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_9"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_10"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_10"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_11"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_11"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_12"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_12"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_13"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_13"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_14"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_14"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_15"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_15"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_16"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_16"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_17"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_17"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_18"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_18"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_19"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_19"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_20"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_20"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_21"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_21"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
1	"hipc_inf_gene_33625796_22"	"In <tissue_type_term_id>, <response_component> <response_behavior_type> was <response_behavior> at <baseline_time_event>, with <comparison>, in cohort <cohort> 11-90 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_gene_33625796_22"	"Liou et al. (2020) SARS-CoV-2 innate effector associations and viral load in early nasopharyngeal infection. Physiol Rep. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33625796' target='_blank'>33625796</a>"	"Gene expression response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33625796"	"gene"
