""	"submission_name"	"submission_date"	"template_name"	"response_component"	"curation_date"	"cohort"	"age_min"	"age_max"	"age_units"	"number_subjects"	"tissue_type"	"tissue_type_term_id"	"response_component_original"	"is_model"	"response_behavior_type"	"response_behavior"	"comparison"	"baseline_time_event"	"time_point"	"time_point_units"	"exposure_material_id"	"additional_exposure_material"	"vaccine_year"	"adjuvant"	"route"	"scheduling"	"publication_reference_id"	"publication_reference_url"	"publication_date"	"signature_source"	"signature_source_url"	"comments"	"response_comp_orig_cnt"	"response_comp_cnt"	"sig_subm_id"	"sig_row_id"	"row_key"	"signature_file"	"signature_file_complete"	"target_pathogen_taxonid_1"	"target_pathogen_taxonid_2"	"target_pathogen_taxonid_3"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"NSL1"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"NSL1"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"TNFSF12-TNFSF13"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"TNFSF12-TNFSF13"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"TNFSF13"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"TNFSF13"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"DPAGT1"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"DPAGT1"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"ASH2L"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"ASH2L"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"IL10RB"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"IL10RB"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"TOR1B"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"TOR1B"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"CES2"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CES2"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"FBP1"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"FBP1"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"TMPO"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"TMPO"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"HMGN4"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"HMGN4"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"AIF1"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"AIF1"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"IDH2"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"IDH2"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"BANF1"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"BANF1"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"ATP5PD"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"ATP5H"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"PCMT1"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"PCMT1"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"WSB1"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"WSB1"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"LAIR1"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"LAIR1"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"GATD3"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"C21orf33"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"TRIM5"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"TRIM5"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"VPS41"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"VPS41"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"RAB27A"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"RAB27A"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"CDK13"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CDK13"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"PDHB"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"PDHB"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"CLPTM1"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CLPTM1"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"CD84"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CD84"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"PTBP1"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"PTBP1"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"LILRB1"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"LILRB1"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"ITPR2"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"ITPR2"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
