"observation_tier"	"template_name"	"observation_summary"	"story_title"	"submission_name"	"submission_description"	"project"	"submission_story"	"submission_story_rank"	"submission_center"	"principal_investigator"	"pmid"	"submission_type"
1	"hipc_inf_ctf_32320677_14"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 48.9-78.6 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32320677_14"	"Giamarellos-Bourboulis et al. (2020) Complex Immune Dysregulation in COVID-19 Patients with Severe Respiratory Failure. Cell Host Microbe. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32320677' target='_blank'>32320677</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32320677"	"cell-type freq"
1	"hipc_inf_ctf_32320677_15"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 48.9-78.6 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32320677_15"	"Giamarellos-Bourboulis et al. (2020) Complex Immune Dysregulation in COVID-19 Patients with Severe Respiratory Failure. Cell Host Microbe. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32320677' target='_blank'>32320677</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32320677"	"cell-type freq"
1	"hipc_inf_ctf_32320677_16"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 48.9-78.6 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32320677_16"	"Giamarellos-Bourboulis et al. (2020) Complex Immune Dysregulation in COVID-19 Patients with Severe Respiratory Failure. Cell Host Microbe. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32320677' target='_blank'>32320677</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32320677"	"cell-type freq"
1	"hipc_inf_ctf_32320677_17"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 48.9-78.6 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32320677_17"	"Giamarellos-Bourboulis et al. (2020) Complex Immune Dysregulation in COVID-19 Patients with Severe Respiratory Failure. Cell Host Microbe. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32320677' target='_blank'>32320677</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32320677"	"cell-type freq"
1	"hipc_inf_ctf_32320677_18"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 48.9-78.6 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32320677_18"	"Giamarellos-Bourboulis et al. (2020) Complex Immune Dysregulation in COVID-19 Patients with Severe Respiratory Failure. Cell Host Microbe. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32320677' target='_blank'>32320677</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32320677"	"cell-type freq"
1	"hipc_inf_ctf_32320677_19"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 48.9-78.6 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32320677_19"	"Giamarellos-Bourboulis et al. (2020) Complex Immune Dysregulation in COVID-19 Patients with Severe Respiratory Failure. Cell Host Microbe. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32320677' target='_blank'>32320677</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32320677"	"cell-type freq"
1	"hipc_inf_ctf_32320677_20"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 48.9-78.6 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32320677_20"	"Giamarellos-Bourboulis et al. (2020) Complex Immune Dysregulation in COVID-19 Patients with Severe Respiratory Failure. Cell Host Microbe. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32320677' target='_blank'>32320677</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32320677"	"cell-type freq"
1	"hipc_inf_ctf_32320677_21"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 48.9-78.6 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32320677_21"	"Giamarellos-Bourboulis et al. (2020) Complex Immune Dysregulation in COVID-19 Patients with Severe Respiratory Failure. Cell Host Microbe. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32320677' target='_blank'>32320677</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32320677"	"cell-type freq"
1	"hipc_inf_ctf_32320677_22"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 48.9-78.6 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32320677_22"	"Giamarellos-Bourboulis et al. (2020) Complex Immune Dysregulation in COVID-19 Patients with Severe Respiratory Failure. Cell Host Microbe. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32320677' target='_blank'>32320677</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32320677"	"cell-type freq"
1	"hipc_inf_ctf_32320677_23"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 48.9-78.6 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32320677_23"	"Giamarellos-Bourboulis et al. (2020) Complex Immune Dysregulation in COVID-19 Patients with Severe Respiratory Failure. Cell Host Microbe. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32320677' target='_blank'>32320677</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32320677"	"cell-type freq"
1	"hipc_inf_ctf_32320677_24"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 48.9-78.6 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32320677_24"	"Giamarellos-Bourboulis et al. (2020) Complex Immune Dysregulation in COVID-19 Patients with Severe Respiratory Failure. Cell Host Microbe. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32320677' target='_blank'>32320677</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32320677"	"cell-type freq"
1	"hipc_inf_ctf_32320677_25"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 48.9-78.6 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32320677_25"	"Giamarellos-Bourboulis et al. (2020) Complex Immune Dysregulation in COVID-19 Patients with Severe Respiratory Failure. Cell Host Microbe. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32320677' target='_blank'>32320677</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32320677"	"cell-type freq"
1	"hipc_inf_ctf_32320677_26"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 48.9-78.6 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32320677_26"	"Giamarellos-Bourboulis et al. (2020) Complex Immune Dysregulation in COVID-19 Patients with Severe Respiratory Failure. Cell Host Microbe. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32320677' target='_blank'>32320677</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32320677"	"cell-type freq"
1	"hipc_inf_ctf_32320677_27"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 48.9-78.6 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32320677_27"	"Giamarellos-Bourboulis et al. (2020) Complex Immune Dysregulation in COVID-19 Patients with Severe Respiratory Failure. Cell Host Microbe. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32320677' target='_blank'>32320677</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32320677"	"cell-type freq"
1	"hipc_inf_ctf_32320677_28"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 48.9-78.6 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32320677_28"	"Giamarellos-Bourboulis et al. (2020) Complex Immune Dysregulation in COVID-19 Patients with Severe Respiratory Failure. Cell Host Microbe. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32320677' target='_blank'>32320677</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32320677"	"cell-type freq"
1	"hipc_inf_ctf_32320677_29"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 57-78.6 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32320677_29"	"Giamarellos-Bourboulis et al. (2020) Complex Immune Dysregulation in COVID-19 Patients with Severe Respiratory Failure. Cell Host Microbe. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32320677' target='_blank'>32320677</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32320677"	"cell-type freq"
1	"hipc_inf_ctf_32320677_30"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 57-78.6 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32320677_30"	"Giamarellos-Bourboulis et al. (2020) Complex Immune Dysregulation in COVID-19 Patients with Severe Respiratory Failure. Cell Host Microbe. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32320677' target='_blank'>32320677</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32320677"	"cell-type freq"
1	"hipc_inf_ctf_32320677_31"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 57-78.6 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32320677_31"	"Giamarellos-Bourboulis et al. (2020) Complex Immune Dysregulation in COVID-19 Patients with Severe Respiratory Failure. Cell Host Microbe. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32320677' target='_blank'>32320677</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32320677"	"cell-type freq"
1	"hipc_inf_ctf_32320677_32"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, with <comparison>, in cohort <cohort> 48.9-78.6 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32320677_32"	"Giamarellos-Bourboulis et al. (2020) Complex Immune Dysregulation in COVID-19 Patients with Severe Respiratory Failure. Cell Host Microbe. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32320677' target='_blank'>32320677</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32320677"	"cell-type freq"
1	"hipc_inf_ctf_32320677_34"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 48.9-78.6 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32320677_34"	"Giamarellos-Bourboulis et al. (2020) Complex Immune Dysregulation in COVID-19 Patients with Severe Respiratory Failure. Cell Host Microbe. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32320677' target='_blank'>32320677</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32320677"	"cell-type freq"
1	"hipc_inf_ctf_32320677_35"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 48.9-78.6 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32320677_35"	"Giamarellos-Bourboulis et al. (2020) Complex Immune Dysregulation in COVID-19 Patients with Severe Respiratory Failure. Cell Host Microbe. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32320677' target='_blank'>32320677</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32320677"	"cell-type freq"
1	"hipc_inf_ctf_32320677_36"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 48.9-78.6 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32320677_36"	"Giamarellos-Bourboulis et al. (2020) Complex Immune Dysregulation in COVID-19 Patients with Severe Respiratory Failure. Cell Host Microbe. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32320677' target='_blank'>32320677</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32320677"	"cell-type freq"
1	"hipc_inf_ctf_33785765_1"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 42-91 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33785765_1"	"Ferreira-Gomes et al. (2021) SARS-CoV-2 in severe COVID-19 induces a TGF-β-dominated chronic immune response that does not target itself. Nat Commun. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33785765' target='_blank'>33785765</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33785765"	"cell-type freq"
1	"hipc_inf_ctf_33785765_2"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 58-91 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33785765_2"	"Ferreira-Gomes et al. (2021) SARS-CoV-2 in severe COVID-19 induces a TGF-β-dominated chronic immune response that does not target itself. Nat Commun. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33785765' target='_blank'>33785765</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33785765"	"cell-type freq"
1	"hipc_inf_ctf_33785765_3"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 42-91 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33785765_3"	"Ferreira-Gomes et al. (2021) SARS-CoV-2 in severe COVID-19 induces a TGF-β-dominated chronic immune response that does not target itself. Nat Commun. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33785765' target='_blank'>33785765</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33785765"	"cell-type freq"
1	"hipc_inf_ctf_33478949_1"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 22-82 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_33478949_1"	"Kusnadi et al. (2021) Severely ill COVID-19 patients display impaired exhaustion features in SARS-CoV-2-reactive CD8+ T cells. Sci Immunol. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=33478949' target='_blank'>33478949</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"33478949"	"cell-type freq"
1	"hipc_inf_ctf_32650275_22"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 19-91 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32650275_22"	"Odak et al. (2020) Reappearance of effector T cells is associated with recovery from COVID-19. EBioMedicine. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32650275' target='_blank'>32650275</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32650275"	"cell-type freq"
1	"hipc_inf_ctf_32650275_23"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 19-91 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32650275_23"	"Odak et al. (2020) Reappearance of effector T cells is associated with recovery from COVID-19. EBioMedicine. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32650275' target='_blank'>32650275</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32650275"	"cell-type freq"
1	"hipc_inf_ctf_32650275_24"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 19-91 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32650275_24"	"Odak et al. (2020) Reappearance of effector T cells is associated with recovery from COVID-19. EBioMedicine. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32650275' target='_blank'>32650275</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32650275"	"cell-type freq"
1	"hipc_inf_ctf_32650275_25"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 19-91 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32650275_25"	"Odak et al. (2020) Reappearance of effector T cells is associated with recovery from COVID-19. EBioMedicine. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32650275' target='_blank'>32650275</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32650275"	"cell-type freq"
1	"hipc_inf_ctf_32650275_26"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 19-91 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32650275_26"	"Odak et al. (2020) Reappearance of effector T cells is associated with recovery from COVID-19. EBioMedicine. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32650275' target='_blank'>32650275</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32650275"	"cell-type freq"
1	"hipc_inf_ctf_32650275_27"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 19-91 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32650275_27"	"Odak et al. (2020) Reappearance of effector T cells is associated with recovery from COVID-19. EBioMedicine. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32650275' target='_blank'>32650275</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32650275"	"cell-type freq"
1	"hipc_inf_ctf_32650275_28"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 19-91 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32650275_28"	"Odak et al. (2020) Reappearance of effector T cells is associated with recovery from COVID-19. EBioMedicine. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32650275' target='_blank'>32650275</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32650275"	"cell-type freq"
1	"hipc_inf_ctf_32650275_29"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 19-91 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32650275_29"	"Odak et al. (2020) Reappearance of effector T cells is associated with recovery from COVID-19. EBioMedicine. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32650275' target='_blank'>32650275</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32650275"	"cell-type freq"
1	"hipc_inf_ctf_32650275_30"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 19-91 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32650275_30"	"Odak et al. (2020) Reappearance of effector T cells is associated with recovery from COVID-19. EBioMedicine. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32650275' target='_blank'>32650275</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32650275"	"cell-type freq"
1	"hipc_inf_ctf_32650275_31"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 19-91 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32650275_31"	"Odak et al. (2020) Reappearance of effector T cells is associated with recovery from COVID-19. EBioMedicine. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32650275' target='_blank'>32650275</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32650275"	"cell-type freq"
1	"hipc_inf_ctf_32650275_32"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 19-91 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32650275_32"	"Odak et al. (2020) Reappearance of effector T cells is associated with recovery from COVID-19. EBioMedicine. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32650275' target='_blank'>32650275</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32650275"	"cell-type freq"
1	"hipc_inf_ctf_32650275_33"	"In <tissue_type_term_id>, the frequency of cell type <response_component_id> <proterm_and_extra> was <response_behavior> at <time_point> <time_point_units> from <baseline_time_event>, for comparison <comparison>, in cohort <cohort> 19-91 yo, after exposure to <exposure_material_id>"	""	"hipc_inf_ctf_32650275_33"	"Odak et al. (2020) Reappearance of effector T cells is associated with recovery from COVID-19. EBioMedicine. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32650275' target='_blank'>32650275</a>"	"Immune cell-type frequency response to infection"	"false"	0	"HIPC-II Signatures Project"	"HIPC-II Sigs: Steven H. Kleinstein, Ph.D."	"32650275"	"cell-type freq"
