	submission_name	submission_date	time to curate	spot_check	template_name	tissue_type	tissue_type_term_id	response_component_original	response_component_standardized	response_behavior_type	response_behavior	subgroup	time_point	time_point_units	baseline_time	first_exposure_process	first_disease_name	first_disease_stage	target_pathogen	target_pathogen_taxonid	vaccine_year	exposure_material_text	exposure_material	additional_exposure_material	Group1	addntl_time_point_units	Group0	target_pathogen_taxonid	comparison	number_subjects	cohort	Geographic Location	adjuvant	route	scheduling	publication_reference	publication_year	signature_source	signature_source_url	comments	is_model	short_comment	process_note	publication_reference_url	age_group	age_min	age_max	age_units	extra_comments
	Amani 	16th Feb 2021.						CD38		antibody response 	up				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	Clusters 1, 11, 13, 15-16, 20		uncertain	uncertain				32788292	2020	Fig S11.	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care. Patients with RSV and influenza were defined as acute hospitalized patients with confirmed diagnoses by BioFire FilmArray of nasopharyngeal and oropharyngeal swabs. RSV and Flu patients were classified as moderate if not requiring oxygen, severe if requiring oxygen, and critical if requiring ICU level care." from Supplemental				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.						CD38		antibody response 	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	Clusters 0, 2-10, 12, 14, 17-19, 21-24		uncertain	uncertain				32788292	2020	Fig S11.	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-healthy: samples from asymptomatic adults before widespread SARS-CoV-2 circulation in the community. COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". convalescent defined as "more than 4 weeks since symptom onset and currently asymptomatic. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia. Severe cases were defined as requiring supplemental oxygen. Critical cases [ICU] were organ failure necessitating intensive care unit (ICU) care. Patients with RSV and influenza were defined as acute hospitalized patients with confirmed diagnoses by BioFire FilmArray of nasopharyngeal and oropharyngeal swabs. RSV and Flu patients were classified as moderate if not requiring oxygen, severe if requiring oxygen, and critical if requiring ICU level care." from Supplemental				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.						PARP14, DTX3L, STAT2, ADAR, OAS3, BST2, IFITM3, OAS2, PARP9, TDRD7, CNP, PML, IFI35, IRF7, IL15RA, PLSCR1, LGALS9, OGFR, SELL, TRIM25, VCPIP1, ANKFY1, ABTB2, TRIM14, FAM111A, GBP4, GCH1, GBP2, CASP4, TRAFD1, CXCL10, NMI, RTP4, PHF11, TRIM21, GBP3, PSME2, DHX58, RSAD2, IFIT2, UBE2L6, IFI44, EIF2AK2, CMPK2, EPSTI1, LGALS3BP, ISG15, USP18, PARP11, STAT1, DDX60, SAMD9L, DDX58, IFIH1, XAF1, IFIT1, IFIT3, TAP1, PARP12, PNPT1, SP110, PPM1K, ISG20, ZBP1, IRF9, XRN1, HSH2D, RNF213, SMCHD1, ZCCHC2, USP25, MOV10, ZNFX1, CCRL2,EHD4, IL1RN, CCNYL1, HK2, TMEM140, CLIC4, CD86, PIK3AP1, TIPARP, TLK2, ATP10A, SLFN5, NLRC5, PPA1		gene expression	up		5	days	time of symptoms	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	Severe 5d vs Severe 0d		uncertain	uncertain				32788292	2020	Fig S15a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs.Severe cases were defined as requiring supplemental oxygen."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.						RBM43, CD274, P2RY14, BBX, AIDA, PCGF5, PYHIN1, GBP5, DCK, SLFN5, TLK2, NR4A3, CD69, TMEM140, MAX, NAMPT, CCRL2		gene expression	down		5	days	time of symptoms	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	Severe 5d vs Severe 0d		uncertain	uncertain				32788292	2020	Fig S15a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs.Severe cases were defined as requiring supplemental oxygen."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.						PARP14, DTX3L, STAT2, ADAR, OAS3, BST2, IFITM3, OAS2, PARP9, TDRD7, CNP, PML, IFI35, IRF7, IL15RA, PLSCR1, LGALS9, OGFR, TRIM25, VCPIP1, ANKFY1, TRIM14, FAM111A, GBP4, GCH1, GBP2, CASP4, TRAFD1, CXCL10, NMI, RTP4, PHF11, TRIM21, GBP3, PSME2, DHX58, RSAD2, IFIT2, UBE2L6, IFI44, EIF2AK2, CMPK2, EPSTI1, LGALS3BP, ISG15, USP18, PARP11, STAT1, DDX60, SAMD9L, DDX58, IFIH1, XAF1, IFIT1, IFIT3, TAP1, PARP12, PNPT1, SP110, PPM1K, ISG20, ZBP1, IRF9, XRN1, HSH2D, RNF213, SMCHD1, ZCCHC2, USP25, MOV10, ZNFX1, CCRL2, EHD4, IL1RN, TMEM140, TLK2, ATP10A, NLRC5, PPA1, MAX, CD69, NR4A3, TLK2, BBX, AIDA, PCGF5, PYHIN1, GBP5		gene expression	up		10	days	time of symptoms	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	Moderate 10d vs Moderate 0d		uncertain	uncertain				32788292	2020	Fig S15a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.						RBM43, P2RY14, DCK, NAMPT, CCRL2, HK2, CCNYL1, CLIC4, CD86, PIK3AP1, TIPARP		gene expression	down		10	days	time of symptoms	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	Moderate 10d vs Moderate 0d		uncertain	uncertain				32788292	2020	Fig S15a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.						PARP14, BST2, IFITM3, OAS2, PARP9, CNP, IFI35, IRF7, PLSCR1, FAM111A, GCH1, GBP2, CASP4, CXCL10, NMI, RTP4, PHF11, TRIM21, GBP3, PSME2, DHX58, RSAD2, IFIT2, UBE2L6, IFI44, EIF2AK2, CMPK2, EPSTI1, LGALS3BP, ISG15, USP18, PARP11, STAT1, DDX60, SAMD9L, DDX58, IFIH1, XAF1, IFIT1, IFIT3, TAP1, PARP12, PNPT1, SP110, PPM1K, ISG20, ZBP1, IRF9, XRN1, HSH2D, RNF213, SMCHD1, ZCCHC2, SLFN5, PPA1, MAX, CD69, BBX, PYHIN1, GBP5, DCK, RBM43, P2RY14		gene expression	up		5	days	time of symptoms	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	Moderate 5d vs Moderate 0d		uncertain	uncertain				32788292	2020	Fig S15a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.						NAMPT, CCRL2, HK2, CCNYL1, CLIC4, CD86, PIK3AP1, TIPARP, DTX3L, STAT2, ADAR, OAS3, CNP, PML, IL15RA, PLSCR1, LGALS9, OGFR, SELL, TRIM25, VCPIP1, ANKFY1, TRIM14, GCH1, GBP2, CASP4, TRAFD1, UBE2L6, USP25, ZNFX1, CCRL2, EHD4, IL1RN, TMEM140, NR4A3, TLK2, ATP10A, NLRC5, CD69, AIDA, PCGF5		gene expression	down		5	days	time of symptoms	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	Moderate 5d vs Moderate 0d		uncertain	uncertain				32788292	2020	Fig S15a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.						PARP14, DTX3L, STAT2, ADAR, OAS3, BST2, IFITM3, OAS2, PARP9, TDRD7, CNP, PML, IFI35, IRF7, IL15RA, PLSCR1, LGALS9, OGFR, SELL, TRIM25, VCPIP1, ANKFY1, ABTB2, TRIM14, TRAFD1, CXCL10, NMI, RTP4, PHF11, TRIM21, GBP3, DHX58, RSAD2, IFIT2, UBE2L6, IFI44, EIF2AK2, CMPK2, EPSTI1, LGALS3BP, ISG15, USP18, PARP11, STAT1, DDX60, SAMD9L, DDX58, IFIH1, XAF1, IFIT1, IFIT3, PARP12, PNPT1, SP110, PPM1K, ISG20, ZBP1, IRF9, XRN1, HSH2D, RNF213, SMCHD1, ZCCHC2, USP25, MOV10, ZNFX1, CCRL2, EHD4, IL1RN, CCNYL1, HK2, TMEM140, CD86, TIPARP, TLK2, ATP10A, PPA1, NAMPT, CCRL2, MAX, NR4A3, FAM111A, GBP4, GCH1, GBP2, CASP4		gene expression	down		15	days	time of symptoms	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	Severe 15d vs Severe 0d		uncertain	uncertain				32788292	2020	Fig S15a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Severe cases were defined as requiring supplemental oxygen."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.						RBM43, CD274, P2RY14, BBX, AIDA, PCGF5, PYHIN1, GBP5, DCK, SLFN5, TLK2, NR4A3, CD69, MAX, VCPIP1, FAM111A, GBP4, GCH1, GBP2, CASP4, PHF11, PSME2, TAP1, PPM1K, ISG20, ZBP1, IRF9, XRN1, HSH2D, RNF213, USP25, CLIC4, PIK3AP1, TIPARP, CD69, ATP10A, NLRC5, SLFN5, PPA1		gene expression	up		15	days	time of symptoms	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	Severe 15d vs Severe 0d		uncertain	uncertain				32788292	2020	Fig S15a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Severe cases were defined as requiring supplemental oxygen."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.						RBM43, CD274, BBX, AIDA, PCGF5, PYHIN1, GBP5, DCK, SLFN5, TLK2, NR4A3, CD69, FAM111A, GBP4, GCH1, PHF11, PSME2, TAP1, PPM1K, ISG20, ZBP1, XRN1, HSH2D, USP25, PIK3AP1, TIPARP, ATP10A, NLRC5, PPA2, PARP12, NAMPT, CCNYL1, CD86		gene expression	up		10	days	time of symptoms	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	Severe 10d vs Severe 0d		uncertain	uncertain				32788292	2020	Fig S15a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Severe cases were defined as requiring supplemental oxygen."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	16th Feb 2021.						PARP14, DTX3L, STAT2, ADAR, OAS3, BST2, IFITM3, OAS2, PARP9, TDRD7, CNP, PML, IFI35, IRF7, IL15RA, PLSCR1, LGALS9, OGFR, SELL, TRIM25, VCPIP1, ANKFY1, TRIM14, TRAFD1, CXCL10, NMI, RTP4, PHF11, TRIM21, ABTB2, FAM111A, GBP4, GBP3, DHX58, RSAD2, IFIT2, UBE2L6, IFI44, EIF2AK2, CMPK2, EPSTI1, LGALS3BP, ISG15, USP18, PARP11, STAT1, DDX60, SAMD9L, DDX58, IFIH1, XAF1, IFIT1, IFIT3, PNPT1, SP110, PPM1K, ISG20, ZBP1, IRF9, RNF213, SMCHD1, ZCCHC2, USP25, MOV10, ZNFX1, CCRL2, EHD4, IL1RN, HK2, TMEM140, TIPARP, PPA1, NAMPT, MAX, GCH1, GBP2, CASP4, PSME2, CLIC4, P2RY14, RBM43		gene expression	down		10	days	time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	Severe 10d vs Severe 0d		uncertain	uncertain				32788292	2020	Fig S15a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Severe cases were defined as requiring supplemental oxygen."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	18th Feb 2021.						PYHIN1, DCK, NR4A3, CD69, PIK3AP1, TIPARP, PPA2, NAMPT, CCNYL1, CD86, LGALS9, VCPIP1, ABTB2, TRIM14, CCRL2, EHD4, IL1RN, HK2 		gene expression	up		20	days	time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	Severe 20d vs Severe 0d		uncertain	uncertain				32788292	2020	Fig S15a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Severe cases were defined as requiring supplemental oxygen."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	18th Feb 2021.						PARP14, DTX3L, STAT2, ADAR, OAS3, BST2, IFITM3, OAS2, PARP9, TDRD7, CNP, PML, IFI35, IRF7, IL15RA, PLSCR1, OGFR, SELL, TRIM25, ANKFY1, TRAFD1, CXCL10, NMI, RTP4, PHF11, TRIM21, FAM111A, GBP4, GBP3, DHX58, RSAD2, IFIT2, UBE2L6, IFI44, EIF2AK2, CMPK2, EPSTI1, LGALS3BP, ISG15, USP18, PARP11, STAT1, DDX60, SAMD9L, DDX58, IFIH1, XAF1, IFIT1, IFIT3, PNPT1, SP110, PPM1K, ISG20, ZBP1, IRF9, RNF213, SMCHD1, ZCCHC2, USP25, MOV10, ZNFX1, TMEM140, PPA1, MAX, GCH1, GBP2, CASP4, PSME2, CLIC4, P2RY14, RBM43, TAP1, PARP12, XRN1, HSH2D, TLK2, ATP10A, NLRC5, SLFN5, PCGF5, GBP5, AIDA, BBX, P2RY14, CD274		gene expression	down		20	days	time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	Severe 20d vs Severe 0d		uncertain	uncertain				32788292	2020	Fig S15a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Severe cases were defined as requiring supplemental oxygen."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	18th Feb 2021.	2.5 hrs total					PYHIN1, DCK, PPA2, FAM111A, GBP4, GBP2, GCH1, CASP4, TRAFD1, RTP4, PHF11, TRIM21, GPB3, MAX, TMEM140, TLK2, SLFN5, GBP5, AIDA, PPA1, CD274, RBM43		gene expression	up		20	days	time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	ICU 20d vs ICU 0d		uncertain	uncertain				32788292	2020	Fig S15a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Critical cases were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	18th Feb 2021.						PARP14, DTX3L, STAT2, ADAR, OAS3, BST2, IFITM3, OAS2, PARP9, TDRD7, CNP, PML, IFI35, IRF7, IL15RA, PLSCR1, OGFR, SELL, TRIM25, ANKFY1, CXCL10, NMI, DHX58, RSAD2, IFIT2, UBE2L6, IFI44, EIF2AK2, CMPK2, EPSTI1, LGALS3BP, ISG15, USP18, PARP11, STAT1, DDX60, SAMD9L, DDX58, IFIH1, XAF1, IFIT1, IFIT3, PNPT1, SP110, PPM1K, ISG20, ZBP1, IRF9, RNF213, SMCHD1, ZCCHC2, USP25, MOV10, ZNFX1, PSME2, CLIC4, P2RY14, TAP1, PARP12, XRN1, HSH2D, ATP10A, NLRC5, PCGF5, BBX, P2RY14, LGALS9, VCPIP1, ABTB2, TRIM14, CCNYL1, CD86, EHD4, IL1RN, HK2, NR4A3, CD69, PIK3AP1, TIPARP		gene expression	down		20	days	time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	ICU 20d vs ICU 0d		uncertain	uncertain				32788292	2020	Fig S15a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Critical cases were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	18th Feb 2021.						PYHIN1, DCK, NR4A3, CD69, PIK3AP1, TIPARP, PPA2, NAMPT, CCNYL1, CD86, CCRL2, EHD4, IL1RN, HK2, GCH1, XRN1, ZCCHC2, ZNFX1		gene expression	up		15	days	time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	Moderate 15d vs Moderate 0d		uncertain	uncertain				32788292	2020	Fig S15a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	18th Feb 2021.						PARP14, DTX3L, STAT2, ADAR, OAS3, BST2, IFITM3, OAS2, PARP9, TDRD7, CNP, PML, IFI35, IRF7, IL15RA, PLSCR1, OGFR, SELL, TRIM25, ANKFY1, CXCL10, NMI, DHX58, RSAD2, IFIT2, UBE2L6, IFI44, EIF2AK2, CMPK2, EPSTI1, LGALS3BP, ISG15, USP18, PARP11, STAT1, DDX60, SAMD9L, DDX58, IFIH1, XAF1, IFIT1, IFIT3, PNPT1, SP110, IRF9, SMCHD1, MOV10, TMEM140, PPA1, MAX, PSME2, CLIC4, P2RY14, RBM43, TAP1, PARP12, TLK2, ATP10A, NLRC5, SLFN5, PCGF5, GBP5, AIDA, BBX, P2RY14, CD274, LGALS9, VCPIP1, ABTB2, TRIM14, FAM111A, GBP4, GBP2, CASP4, TRAFD1, RTP4, PHF11, TRIM21, GPB3		gene expression	down		15	days	time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	Moderate 15d vs Moderate 0d		uncertain	uncertain				32788292	2020	Fig S15a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs. Moderate cases were defined as respiratory symptoms with radiological findings of pneumonia."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	18th Feb 2021.						NR4A3, PIK3AP1, TIPARP, PPA2, NAMPT, CCNYL1, CCRL2, EHD4, IL1RN, HK2, PLSCR1, OGFR, SELL, TRIM25, LGALS9, VCPIP1, ABTB2, NAMPT, MAX, CLIC4, PCGF5, CD274, PPA1		gene expression	up		15	days	time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	ICU 15d vs ICU 0d		uncertain	uncertain				32788292	2020	Fig S15a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". Critical cases were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	18th Feb 2021.						PARP14, DTX3L, STAT2, ADAR, OAS3, BST2, IFITM3, OAS2, PARP9, TDRD7, CNP, PML, IFI35, IRF7, IL15RA, ANKFY1, CXCL10, NMI, DHX58, RSAD2, IFIT2, UBE2L6, IFI44, EIF2AK2, CMPK2, EPSTI1, LGALS3BP, ISG15, USP18, PARP11, STAT1, DDX60, SAMD9L, DDX58, IFIH1, XAF1, IFIT1, IFIT3, PNPT1, SP110, PPM1K, ISG20, ZBP1, IRF9, RNF213, SMCHD1, ZCCHC2, USP25, MOV10, ZNFX1, TMEM140, PSME2, CD86, P2RY14, RBM43, TAP1, PARP12, XRN1, HSH2D, ATP10A, NLRC5, SLFN5, GBP5, AIDA, BBX, P2RY14, TRIM14, FAM111A, GBP4, GBP2, TRAFD1, RTP4, PHF11, TRIM21, GPB3, GCH1, PYHIN1, DCK		gene expression	down		15	days	time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	ICU 15d vs ICU 0d		uncertain	uncertain				32788292	2020	Fig S15a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". Critical cases were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	18th Feb 2021.						PIK3AP1, PPA2, EHD4, HK2, OGFR, TRIM25, LGALS9, ABTB2, NAMPT, MAX, CLIC4, STAT2, ADAR, BST2, IFITM3, IRF7, ANKFY1, GBP2, CASP4, TRAFD1, IRF9, TMEM140, CD86, P2RY14		gene expression	up		10	days	time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	ICU 10d vs ICU 0d		uncertain	uncertain				32788292	2020	Fig S15a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". Critical cases were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	18th Feb 2021.						PARP14, IFI35, IL15RA, DHX58, RSAD2, IFIT2, IFI44, EIF2AK2, CMPK2, EPSTI1, LGALS3BP, ISG15, USP18, PARP11, STAT1, DDX60, SAMD9L, DDX58, IFIH1, XAF1, IFIT1, PNPT1, SP110, PPM1K, ISG20, ZBP1, RNF213, SMCHD1, ZCCHC2, USP25, ZNFX1, PSME2, RBM43, TAP1, PARP12, XRN1, ATP10A, NLRC5, SLFN5, GBP5, AIDA, BBX, PPA1, CD274, TRIM14, FAM111A, PHF11, TRIM21, GPB3, GCH1, PYHIN1, DCK, SELL, VCPIP1, IL1RN, CCNYL1, TIPARP, CD69, NR4A3, TLK2, PCGF5		gene expression	down		10	days	time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	ICU 10d vs ICU 0d		uncertain	uncertain				32788292	2020	Fig S15a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". Critical cases were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	18th Feb 2021.						PIK3AP1, PPA2, EHD4, HK2, OGFR, TRIM25, LGALS9, TRIM14, NAMPT, CLIC4, ANKFY1, TMEM140, CD86, P2RY14, IL15RA, CCRL2, IL1RN, CCNYL1, HK2, TIPARP, NR4A3		gene expression	up		5	days	time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	ICU 5d vs ICU 0d		uncertain	uncertain				32788292	2020	Fig S15a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". Critical cases were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	18th Feb 2021.						PARP14, DTX3L, STAT2, ADAR, OAS2, PARP9, TDRD7, PML, IRF7, IFI35, DHX58, RSAD2, IFIT2, IFI44, EIF2AK2, CMPK2, EPSTI1, LGALS3BP, ISG15, USP18, PARP11, STAT1, DDX60, SAMD9L, DDX58, IFIH1, XAF1, IFIT1, PNPT1, SP110, PPM1K, ISG20, ZBP1, RNF213, SMCHD1, ZCCHC2, USP25, ZNFX1, PSME2, RBM43, TAP1, PARP12, XRN1, NLRC5, SLFN5, GBP5, AIDA, BBX, PPA1, CD274, ABTB2, FAM111A, PHF11, TRIM21, GPB3, GCH1, PYHIN1, DCK, VCPIP1, CD69, TLK2, PCGF5, GBP4, GBP2, CASP4, TRAFD1, CXCL10, NMI, RTP4, UBE2L6, IFIT3, IRF9, HSH2D, MOV10, MAX		gene expression	down		5	days	time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	ICU 5d vs ICU 0d		uncertain	uncertain				32788292	2020	Fig S15a	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	-COVID-19 patients "according to WHO guidance and positive SARS-CoV-2 RT-PCR testing by nasopharyngeal swabs". Critical cases were organ failure necessitating intensive care unit (ICU) care."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
	Amani 	18th Feb 2021.				Peripheral Blood Mononuclear Cells		pDCs (plasmacytoid dendritic cells)		cell type frequency	down				time of clinical onset	Occurrence of infectious disease	COVID-19.	acute	SARS-CoV-2 (COVID-19)									2697049	ICU, severe, & moderate 	52	Adults (21-94)	Atlanta, Hong Kong				32788292	2020	Fig S20.	https://science.sciencemag.org/content/suppl/2020/08/11/science.abc6261.DC1	"hierarchical clustering..using immune cell type frequences..detected in phospho-CyTOF..."				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/					
